,names,score,tensor,check, lens , no lens ,Predicted class,Original class,Compare
1299,imageSDSS_I-111313.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 1.2839e-07], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 1.2839e-07], device='cuda:0')","data: tensor([1.0000e+00, 1.2839e-07], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1300,imageSDSS_I-110695.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9982e-01, 1.8023e-04], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9998, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9982e-01, 1.8023e-04], device='cuda:0')","data: tensor([9.9982e-01, 1.8023e-04], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1301,imageSDSS_I-110418.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 1.3351e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 1.3351e-06], device='cuda:0')","data: tensor([1.0000e+00, 1.3351e-06], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1302,imageSDSS_I-111009.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.4637, 0.5363], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 1
top1conf: tensor(0.5363, device='cuda:0')
top5: [1, 0]
top5conf: tensor([0.5363, 0.4637], device='cuda:0')","data: tensor([0.4637, 0.5363], device='cuda:0')", 0.46 , 0.54 ,1,1,TRUE
1303,imageSDSS_I-111123.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9998e-01, 2.2429e-05], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9998e-01, 2.2429e-05], device='cuda:0')","data: tensor([9.9998e-01, 2.2429e-05], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1304,imageSDSS_I-110117.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9937, 0.0063], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9937, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9937, 0.0063], device='cuda:0')","data: tensor([0.9937, 0.0063], device='cuda:0')", 0.99 , 0.01 ,0,1,FALSE
1305,imageSDSS_I-110590.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 7.0367e-08], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 7.0367e-08], device='cuda:0')","data: tensor([1.0000e+00, 7.0367e-08], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1306,imageSDSS_I-110689.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9992e-01, 7.6687e-05], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9999, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9992e-01, 7.6687e-05], device='cuda:0')","data: tensor([9.9992e-01, 7.6687e-05], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1307,imageSDSS_I-111139.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 8.7815e-07], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 8.7815e-07], device='cuda:0')","data: tensor([1.0000e+00, 8.7815e-07], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1308,imageSDSS_I-110349.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.4249, 0.5751], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 1
top1conf: tensor(0.5751, device='cuda:0')
top5: [1, 0]
top5conf: tensor([0.5751, 0.4249], device='cuda:0')","data: tensor([0.4249, 0.5751], device='cuda:0')", 0.42 , 0.58 ,1,1,TRUE
1309,imageSDSS_I-111358.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9999e-01, 7.4506e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9999e-01, 7.4506e-06], device='cuda:0')","data: tensor([9.9999e-01, 7.4506e-06], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1310,imageSDSS_I-110744.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9939, 0.0061], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9939, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9939, 0.0061], device='cuda:0')","data: tensor([0.9939, 0.0061], device='cuda:0')", 0.99 , 0.01 ,0,1,FALSE
1311,imageSDSS_I-111268.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 4.2637e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 4.2637e-06], device='cuda:0')","data: tensor([1.0000e+00, 4.2637e-06], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1312,imageSDSS_I-111233.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 2.3068e-07], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 2.3068e-07], device='cuda:0')","data: tensor([1.0000e+00, 2.3068e-07], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1313,imageSDSS_I-111103.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9962, 0.0038], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9962, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9962, 0.0038], device='cuda:0')","data: tensor([0.9962, 0.0038], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1314,imageSDSS_I-111024.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9994e-01, 5.5607e-05], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9999, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9994e-01, 5.5607e-05], device='cuda:0')","data: tensor([9.9994e-01, 5.5607e-05], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1315,imageSDSS_I-111187.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9931, 0.0069], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9931, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9931, 0.0069], device='cuda:0')","data: tensor([0.9931, 0.0069], device='cuda:0')", 0.99 , 0.01 ,0,1,FALSE
1316,imageSDSS_I-110788.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9976, 0.0024], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9976, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9976, 0.0024], device='cuda:0')","data: tensor([0.9976, 0.0024], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1317,imageSDSS_I-110742.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 4.6798e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 4.6798e-06], device='cuda:0')","data: tensor([1.0000e+00, 4.6798e-06], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1318,imageSDSS_I-110708.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9984e-01, 1.5568e-04], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9998, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9984e-01, 1.5568e-04], device='cuda:0')","data: tensor([9.9984e-01, 1.5568e-04], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1319,imageSDSS_I-110364.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 1.4051e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 1.4051e-06], device='cuda:0')","data: tensor([1.0000e+00, 1.4051e-06], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1320,imageSDSS_I-111259.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9993e-01, 6.7819e-05], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9999, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9993e-01, 6.7819e-05], device='cuda:0')","data: tensor([9.9993e-01, 6.7819e-05], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1321,imageSDSS_I-110247.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.3809, 0.6191], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 1
top1conf: tensor(0.6191, device='cuda:0')
top5: [1, 0]
top5conf: tensor([0.6191, 0.3809], device='cuda:0')","data: tensor([0.3809, 0.6191], device='cuda:0')", 0.38 , 0.62 ,1,0,FALSE
1322,imageSDSS_I-111310.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 4.5885e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 4.5885e-06], device='cuda:0')","data: tensor([1.0000e+00, 4.5885e-06], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1323,imageSDSS_I-110119.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9998e-01, 1.6933e-05], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9998e-01, 1.6933e-05], device='cuda:0')","data: tensor([9.9998e-01, 1.6933e-05], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1324,imageSDSS_I-110297.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 2.9348e-08], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1., device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 2.9348e-08], device='cuda:0')","data: tensor([1.0000e+00, 2.9348e-08], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1325,imageSDSS_I-110118.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 2.8154e-07], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 2.8154e-07], device='cuda:0')","data: tensor([1.0000e+00, 2.8154e-07], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1326,imageSDSS_I-110602.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9976e-01, 2.4492e-04], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9998, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9976e-01, 2.4492e-04], device='cuda:0')","data: tensor([9.9976e-01, 2.4492e-04], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1327,imageSDSS_I-111198.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9993e-01, 7.0865e-05], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9999, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9993e-01, 7.0865e-05], device='cuda:0')","data: tensor([9.9993e-01, 7.0865e-05], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1328,imageSDSS_I-110529.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 5.2072e-08], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1., device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 5.2072e-08], device='cuda:0')","data: tensor([1.0000e+00, 5.2072e-08], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1329,imageSDSS_I-110251.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 3.8002e-08], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1., device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 3.8002e-08], device='cuda:0')","data: tensor([1.0000e+00, 3.8002e-08], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1330,imageSDSS_I-110671.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9977e-01, 2.3197e-04], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9998, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9977e-01, 2.3197e-04], device='cuda:0')","data: tensor([9.9977e-01, 2.3197e-04], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1331,imageSDSS_I-110999.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 8.2958e-08], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 8.2958e-08], device='cuda:0')","data: tensor([1.0000e+00, 8.2958e-08], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1332,imageSDSS_I-111072.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9970e-01, 3.0177e-04], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9997, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9970e-01, 3.0177e-04], device='cuda:0')","data: tensor([9.9970e-01, 3.0177e-04], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1333,imageSDSS_I-111042.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9980, 0.0020], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9980, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9980, 0.0020], device='cuda:0')","data: tensor([0.9980, 0.0020], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1334,imageSDSS_I-110216.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 7.4844e-07], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 7.4844e-07], device='cuda:0')","data: tensor([1.0000e+00, 7.4844e-07], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1335,imageSDSS_I-110342.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9997e-01, 3.4305e-05], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9997e-01, 3.4305e-05], device='cuda:0')","data: tensor([9.9997e-01, 3.4305e-05], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1336,imageSDSS_I-110238.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 9.9729e-07], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 9.9729e-07], device='cuda:0')","data: tensor([1.0000e+00, 9.9729e-07], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1337,imageSDSS_I-111173.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9998e-01, 1.9269e-05], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9998e-01, 1.9269e-05], device='cuda:0')","data: tensor([9.9998e-01, 1.9269e-05], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1338,imageSDSS_I-110513.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9979, 0.0021], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9979, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9979, 0.0021], device='cuda:0')","data: tensor([0.9979, 0.0021], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1339,imageSDSS_I-111258.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9989, 0.0011], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9989, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9989, 0.0011], device='cuda:0')","data: tensor([0.9989, 0.0011], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1340,imageSDSS_I-110127.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9998e-01, 2.1384e-05], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9998e-01, 2.1384e-05], device='cuda:0')","data: tensor([9.9998e-01, 2.1384e-05], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1341,imageSDSS_I-111098.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 4.7514e-09], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1., device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 4.7514e-09], device='cuda:0')","data: tensor([1.0000e+00, 4.7514e-09], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1342,imageSDSS_I-110566.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9999e-01, 5.0161e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9999e-01, 5.0161e-06], device='cuda:0')","data: tensor([9.9999e-01, 5.0161e-06], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1343,imageSDSS_I-110571.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9999e-01, 1.3378e-05], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9999e-01, 1.3378e-05], device='cuda:0')","data: tensor([9.9999e-01, 1.3378e-05], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1344,imageSDSS_I-110887.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9954, 0.0046], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9954, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9954, 0.0046], device='cuda:0')","data: tensor([0.9954, 0.0046], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1345,imageSDSS_I-111182.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9931, 0.0069], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9931, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9931, 0.0069], device='cuda:0')","data: tensor([0.9931, 0.0069], device='cuda:0')", 0.99 , 0.01 ,0,1,FALSE
1346,imageSDSS_I-111245.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 1.3865e-09], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1., device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 1.3865e-09], device='cuda:0')","data: tensor([1.0000e+00, 1.3865e-09], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1347,imageSDSS_I-110340.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 3.5514e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 3.5514e-06], device='cuda:0')","data: tensor([1.0000e+00, 3.5514e-06], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1348,imageSDSS_I-111073.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9999e-01, 1.1975e-05], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9999e-01, 1.1975e-05], device='cuda:0')","data: tensor([9.9999e-01, 1.1975e-05], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1349,imageSDSS_I-111167.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 2.3771e-08], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1., device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 2.3771e-08], device='cuda:0')","data: tensor([1.0000e+00, 2.3771e-08], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1350,imageSDSS_I-110936.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([9.9999e-01, 5.8392e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([9.9999e-01, 5.8392e-06], device='cuda:0')","data: tensor([9.9999e-01, 5.8392e-06], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1351,imageSDSS_I-110942.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 7.9078e-08], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 7.9078e-08], device='cuda:0')","data: tensor([1.0000e+00, 7.9078e-08], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1352,imageSDSS_I-110555.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 3.8175e-08], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1., device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 3.8175e-08], device='cuda:0')","data: tensor([1.0000e+00, 3.8175e-08], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1353,imageSDSS_I-110791.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 2.5734e-08], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1., device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 2.5734e-08], device='cuda:0')","data: tensor([1.0000e+00, 2.5734e-08], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1354,imageSDSS_I-110257.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 2.8787e-08], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1., device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 2.8787e-08], device='cuda:0')","data: tensor([1.0000e+00, 2.8787e-08], device='cuda:0')", 1.00 , 0.00 ,0,0,TRUE
1355,imageSDSS_I-111156.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9444, 0.0556], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9444, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9444, 0.0556], device='cuda:0')","data: tensor([0.9444, 0.0556], device='cuda:0')", 0.94 , 0.06 ,0,0,TRUE
1356,imageSDSS_I-110630.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9814, 0.0186], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9814, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9814, 0.0186], device='cuda:0')","data: tensor([0.9814, 0.0186], device='cuda:0')", 0.98 , 0.02 ,0,1,FALSE
1357,imageSDSS_I-110594.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([1.0000e+00, 1.1873e-06], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(1.0000, device='cuda:0')
top5: [0, 1]
top5conf: tensor([1.0000e+00, 1.1873e-06], device='cuda:0')","data: tensor([1.0000e+00, 1.1873e-06], device='cuda:0')", 1.00 , 0.00 ,0,1,FALSE
1358,imageSDSS_I-111339.png,"{0: 'lens', 1: 'no lens'}","ultralytics.engine.results.Probs object with attributes:

data: tensor([0.9484, 0.0516], device='cuda:0')
orig_shape: None
shape: torch.Size([2])
top1: 0
top1conf: tensor(0.9484, device='cuda:0')
top5: [0, 1]
top5conf: tensor([0.9484, 0.0516], device='cuda:0')","data: tensor([0.9484, 0.0516], device='cuda:0')", 0.95 , 0.05 ,0,1,FALSE
